时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-07-10 00:01:31,主世界,zhuan jiao2490,154,15,-114,破坏方块,minecraft:nether_brick_stairs,154,13,-113,
2023-07-10 00:01:32,主世界,zhuan jiao2490,154,15,-113,捡起物品,Nether Brick Stairs,154,13,-112,1个
2023-07-10 00:01:32,主世界,zhuan jiao2490,154,15,-113,破坏方块,minecraft:nether_brick_stairs,154,13,-112,
2023-07-10 00:01:32,主世界,zhuan jiao2490,154,15,-113,破坏方块,minecraft:nether_brick_stairs,154,13,-110,
2023-07-10 00:01:33,主世界,zhuan jiao2490,154,15,-113,捡起物品,Nether Brick Stairs,155,13,-111,1个
2023-07-10 00:01:33,主世界,zhuan jiao2490,154,15,-112,破坏方块,minecraft:nether_brick_stairs,154,13,-109,
2023-07-10 00:01:34,主世界,zhuan jiao2490,154,15,-112,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:01:35,主世界,zhuan jiao2490,155,15,-112,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:01:35,主世界,zhuan jiao2490,155,15,-112,破坏方块,minecraft:nether_brick_stairs,154,13,-111,
2023-07-10 00:01:35,主世界,zhuan jiao2490,154,15,-111,捡起物品,Nether Brick Stairs,155,13,-110,1个
2023-07-10 00:01:35,主世界,zhuan jiao2490,154,15,-111,捡起物品,Nether Brick Stairs,155,14,-109,1个
2023-07-10 00:01:35,主世界,zhuan jiao2490,154,15,-110,捡起物品,Nether Brick Stairs,155,13,-109,1个
2023-07-10 00:01:35,主世界,zhuan jiao2490,154,15,-110,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:01:36,主世界,zhuan jiao2490,155,15,-110,破坏方块,minecraft:nether_brick_stairs,154,13,-108,
2023-07-10 00:01:36,主世界,zhuan jiao2490,155,15,-108,捡起物品,Nether Brick Stairs,153,13,-108,1个
2023-07-10 00:01:39,主世界,zhuan jiao2490,153,15,-112,放置方块,minecraft:stonebrick,155,13,-113,
2023-07-10 00:01:40,主世界,zhuan jiao2490,153,15,-111,放置方块,minecraft:stonebrick,154,12,-112,
2023-07-10 00:01:41,主世界,zhuan jiao2490,153,15,-110,放置方块,minecraft:stonebrick,155,13,-111,
2023-07-10 00:01:42,主世界,zhuan jiao2490,153,15,-109,放置方块,minecraft:stonebrick,154,12,-110,
2023-07-10 00:01:42,主世界,zhuan jiao2490,153,15,-109,放置方块,minecraft:nether_brick_stairs,154,13,-110,
2023-07-10 00:01:43,主世界,zhuan jiao2490,153,15,-109,放置方块,minecraft:stonebrick,155,13,-109,
2023-07-10 00:01:44,主世界,zhuan jiao2490,153,15,-107,放置方块,minecraft:stonebrick,153,12,-108,
2023-07-10 00:01:46,主世界,zhuan jiao2490,153,15,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:01:46,主世界,zhuan jiao2490,153,15,-107,破坏方块,minecraft:nether_brick_stairs,153,13,-108,
2023-07-10 00:01:46,主世界,zhuan jiao2490,153,15,-107,捡起物品,Nether Brick Stairs,152,14,-108,1个
2023-07-10 00:01:47,主世界,zhuan jiao2490,153,15,-107,放置方块,minecraft:stonebrick,154,12,-108,
2023-07-10 00:01:48,主世界,zhuan jiao2490,152,15,-109,放置方块,minecraft:stonebrick,152,12,-108,
2023-07-10 00:01:50,主世界,zhuan jiao2490,152,15,-108,放置方块,minecraft:stonebrick,150,12,-108,
2023-07-10 00:01:51,主世界,zhuan jiao2490,152,15,-109,放置方块,minecraft:stonebrick,149,13,-109,
2023-07-10 00:01:52,主世界,zhuan jiao2490,152,15,-110,放置方块,minecraft:stonebrick,150,12,-110,
2023-07-10 00:01:53,主世界,zhuan jiao2490,152,15,-111,放置方块,minecraft:stonebrick,149,13,-111,
2023-07-10 00:01:53,主世界,zhuan jiao2490,152,15,-112,放置方块,minecraft:stonebrick,150,12,-112,
2023-07-10 00:01:54,主世界,zhuan jiao2490,152,15,-113,放置方块,minecraft:stonebrick,149,13,-113,
2023-07-10 00:01:59,主世界,zhuan jiao2490,152,15,-109,放置方块,minecraft:obsidian,150,14,-107,
2023-07-10 00:02:23,主世界,zhuan jiao2490,153,15,-113,放置方块,minecraft:stonebrick,155,16,-114,
2023-07-10 00:02:26,主世界,zhuan jiao2490,152,15,-113,放置方块,minecraft:stonebrick,154,16,-114,
2023-07-10 00:02:26,主世界,zhuan jiao2490,152,15,-113,放置方块,minecraft:stonebrick,153,16,-114,
2023-07-10 00:02:28,主世界,zhuan jiao2490,152,15,-113,放置方块,minecraft:stonebrick,152,16,-114,
2023-07-10 00:02:29,主世界,zhuan jiao2490,151,15,-112,放置方块,minecraft:stonebrick,149,16,-114,
2023-07-10 00:02:32,主世界,zhuan jiao2490,155,16,-110,放置方块,minecraft:stonebrick,149,17,-114,
2023-07-10 00:02:33,主世界,zhuan jiao2490,155,16,-110,放置方块,minecraft:stonebrick,150,17,-114,
2023-07-10 00:02:34,主世界,zhuan jiao2490,155,16,-110,放置方块,minecraft:wooden_slab,152,17,-115,
2023-07-10 00:02:35,主世界,zhuan jiao2490,155,16,-110,放置方块,minecraft:stonebrick,152,17,-114,
2023-07-10 00:02:36,主世界,zhuan jiao2490,155,16,-110,放置方块,minecraft:stonebrick,153,17,-114,
2023-07-10 00:02:51,主世界,zhuan jiao2490,153,15,-111,放置方块,minecraft:obsidian,154,18,-107,
2023-07-10 00:02:53,主世界,zhuan jiao2490,152,15,-111,放置方块,minecraft:obsidian,152,18,-107,
2023-07-10 00:02:54,主世界,zhuan jiao2490,150,16,-111,放置方块,minecraft:obsidian,150,18,-107,
2023-07-10 00:02:55,主世界,zhuan jiao2490,151,16,-111,放置方块,minecraft:obsidian,151,18,-107,
2023-07-10 00:02:57,主世界,zhuan jiao2490,152,15,-111,放置方块,minecraft:obsidian,153,18,-107,
2023-07-10 00:03:01,主世界,zhuan jiao2490,153,15,-110,放置方块,minecraft:nether_brick_stairs,150,18,-108,
2023-07-10 00:03:03,主世界,zhuan jiao2490,153,15,-110,放置方块,minecraft:nether_brick_stairs,150,18,-109,
2023-07-10 00:03:05,主世界,zhuan jiao2490,152,15,-110,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:03:05,主世界,zhuan jiao2490,152,15,-110,破坏方块,minecraft:nether_brick_stairs,150,18,-110,
2023-07-10 00:03:06,主世界,zhuan jiao2490,151,16,-110,捡起物品,Nether Brick Stairs,152,16,-110,1个
2023-07-10 00:03:15,主世界,zhuan jiao2490,152,15,-110,放置方块,minecraft:stained_glass,152,12,-111,
2023-07-10 00:03:15,主世界,zhuan jiao2490,152,15,-111,放置方块,minecraft:scaffolding,152,13,-111,
2023-07-10 00:03:15,主世界,zhuan jiao2490,152,16,-111,放置方块,minecraft:scaffolding,152,14,-111,
2023-07-10 00:03:18,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:nether_brick_stairs,150,18,-109,
2023-07-10 00:03:20,主世界,zhuan jiao2490,152,18,-111,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:03:20,主世界,zhuan jiao2490,152,18,-111,破坏方块,minecraft:nether_brick_stairs,150,18,-110,
2023-07-10 00:03:21,主世界,zhuan jiao2490,152,18,-111,捡起物品,Nether Brick Stairs,151,16,-111,1个
2023-07-10 00:03:23,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:nether_brick_stairs,150,18,-109,
2023-07-10 00:03:24,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:nether_brick_stairs,150,18,-110,
2023-07-10 00:03:25,主世界,zhuan jiao2490,152,18,-111,使用物品,Nether Brick Stairs,,,,类型：minecraft:nether_brick_stairs
2023-07-10 00:03:28,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:nether_brick_stairs,150,18,-111,
2023-07-10 00:03:35,主世界,zhuan jiao2490,153,18,-110,放置方块,minecraft:spruce_stairs,149,18,-115,
2023-07-10 00:03:35,主世界,zhuan jiao2490,153,18,-110,放置方块,minecraft:stonebrick,149,18,-114,
2023-07-10 00:03:36,主世界,zhuan jiao2490,153,18,-110,放置方块,minecraft:stonebrick,150,18,-114,
2023-07-10 00:03:37,主世界,zhuan jiao2490,153,18,-110,放置方块,minecraft:wooden_slab,154,18,-115,
2023-07-10 00:03:37,主世界,zhuan jiao2490,153,18,-110,放置方块,minecraft:stonebrick,154,18,-114,
2023-07-10 00:03:38,主世界,zhuan jiao2490,153,18,-110,放置方块,minecraft:stonebrick,154,18,-114,
2023-07-10 00:03:40,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:stonebrick,153,18,-114,
2023-07-10 00:03:41,主世界,zhuan jiao2490,152,18,-110,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:03:41,主世界,zhuan jiao2490,152,18,-110,破坏方块,minecraft:stonebrick,154,18,-113,
2023-07-10 00:03:44,主世界,zhuan jiao2490,153,18,-111,放置方块,minecraft:stonebrick,150,18,-114,
2023-07-10 00:03:47,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:sea_lantern,155,18,-113,
2023-07-10 00:03:48,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:sea_lantern,155,18,-112,
2023-07-10 00:03:49,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:stonebrick,155,18,-111,
2023-07-10 00:03:50,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:sea_lantern,155,18,-110,
2023-07-10 00:03:51,主世界,zhuan jiao2490,152,18,-111,放置方块,minecraft:nether_brick_stairs,154,18,-108,
2023-07-10 00:03:52,主世界,zhuan jiao2490,153,15,-113,捡起物品,Stone Bricks,153,13,-113,1个
2023-07-10 00:04:00,主世界,zhuan jiao2490,153,15,-109,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:04:00,主世界,zhuan jiao2490,153,15,-109,破坏方块,minecraft:nether_brick_stairs,154,18,-109,
2023-07-10 00:04:03,主世界,zhuan jiao2490,154,16,-108,捡起物品,Nether Brick Stairs,155,14,-108,1个
2023-07-10 00:04:06,主世界,zhuan jiao2490,152,15,-108,放置方块,minecraft:sea_lantern,155,18,-109,
2023-07-10 00:04:09,主世界,zhuan jiao2490,153,15,-109,放置方块,minecraft:obsidian,154,14,-107,
2023-07-10 00:04:10,主世界,zhuan jiao2490,153,15,-109,放置方块,minecraft:nether_brick_stairs,154,18,-108,
2023-07-10 00:04:12,主世界,zhuan jiao2490,153,15,-109,放置方块,minecraft:stonebrick,155,15,-108,
2023-07-10 00:04:13,主世界,zhuan jiao2490,153,15,-108,放置方块,minecraft:stonebrick,155,16,-108,
2023-07-10 00:04:16,主世界,zhuan jiao2490,154,15,-109,放置方块,minecraft:nether_brick_stairs,154,18,-110,
2023-07-10 00:04:17,主世界,zhuan jiao2490,154,15,-111,放置方块,minecraft:nether_brick_stairs,154,18,-112,
2023-07-10 00:04:18,主世界,zhuan jiao2490,154,15,-111,放置方块,minecraft:stonebrick,155,14,-112,
2023-07-10 00:04:19,主世界,zhuan jiao2490,154,15,-110,放置方块,minecraft:stonebrick,155,14,-110,
2023-07-10 00:04:21,主世界,zhuan jiao2490,154,15,-110,放置方块,minecraft:stonebrick,155,16,-110,
2023-07-10 00:04:22,主世界,zhuan jiao2490,154,15,-110,放置方块,minecraft:nether_brick_fence,154,16,-110,
2023-07-10 00:04:22,主世界,zhuan jiao2490,154,15,-110,放置方块,minecraft:stonebrick,155,15,-110,
2023-07-10 00:04:24,主世界,zhuan jiao2490,153,15,-111,放置方块,minecraft:stonebrick,155,16,-112,
2023-07-10 00:04:25,主世界,zhuan jiao2490,153,15,-111,放置方块,minecraft:stonebrick,155,15,-112,
2023-07-10 00:04:28,主世界,zhuan jiao2490,154,15,-110,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:04:28,主世界,zhuan jiao2490,154,15,-110,破坏方块,minecraft:nether_brick_fence,154,16,-111,
2023-07-10 00:04:28,主世界,zhuan jiao2490,154,16,-110,捡起物品,Nether Brick Fence,154,16,-110,1个
2023-07-10 00:04:32,主世界,zhuan jiao2490,152,15,-109,放置方块,minecraft:stonebrick,149,17,-108,
2023-07-10 00:04:33,主世界,zhuan jiao2490,152,15,-110,放置方块,minecraft:nether_brick_stairs,150,18,-110,
2023-07-10 00:04:34,主世界,zhuan jiao2490,152,15,-111,放置方块,minecraft:stonebrick,149,17,-112,
2023-07-10 00:04:35,主世界,zhuan jiao2490,152,15,-111,放置方块,minecraft:stonebrick,149,14,-112,
2023-07-10 00:04:35,主世界,zhuan jiao2490,152,15,-110,放置方块,minecraft:stonebrick,149,14,-110,
2023-07-10 00:04:37,主世界,zhuan jiao2490,152,15,-109,放置方块,minecraft:stonebrick,149,16,-108,
2023-07-10 00:04:38,主世界,zhuan jiao2490,152,15,-109,放置方块,minecraft:obsidian,150,15,-107,
2023-07-10 00:04:39,主世界,zhuan jiao2490,152,15,-109,放置方块,minecraft:stonebrick,149,16,-110,
2023-07-10 00:04:40,主世界,zhuan jiao2490,152,15,-110,放置方块,minecraft:stonebrick,149,15,-110,
2023-07-10 00:04:41,主世界,zhuan jiao2490,152,15,-111,放置方块,minecraft:stonebrick,149,16,-112,
2023-07-10 00:04:42,主世界,zhuan jiao2490,152,15,-111,放置方块,minecraft:stonebrick,149,15,-112,
2023-07-10 00:04:51,主世界,zhuan jiao2490,152,15,-114,放置方块,minecraft:stonebrick,149,13,-114,
2023-07-10 00:04:52,主世界,zhuan jiao2490,152,15,-114,放置方块,minecraft:cobblestone_wall,150,13,-114,
2023-07-10 00:04:52,主世界,zhuan jiao2490,152,15,-114,放置方块,minecraft:stonebrick,149,15,-114,
2023-07-10 00:04:54,主世界,zhuan jiao2490,153,15,-114,放置方块,minecraft:stonebrick,155,13,-114,
2023-07-10 00:04:54,主世界,zhuan jiao2490,153,15,-114,放置方块,minecraft:stonebrick,155,14,-114,
2023-07-10 00:04:55,主世界,zhuan jiao2490,153,15,-114,放置方块,minecraft:stonebrick,154,16,-114,
2023-07-10 00:04:59,主世界,zhuan jiao2490,153,15,-113,放置方块,minecraft:nether_brick_stairs,154,13,-113,
2023-07-10 00:05:00,主世界,zhuan jiao2490,153,15,-109,放置方块,minecraft:nether_brick_stairs,154,13,-109,
2023-07-10 00:05:02,主世界,zhuan jiao2490,151,16,-109,放置方块,minecraft:nether_brick_stairs,150,13,-109,
2023-07-10 00:05:03,主世界,zhuan jiao2490,152,15,-109,放置方块,minecraft:stone_brick_stairs,149,14,-109,
2023-07-10 00:05:04,主世界,zhuan jiao2490,152,15,-113,放置方块,minecraft:stone_brick_stairs,149,14,-113,
2023-07-10 00:05:14,主世界,zhuan jiao2490,152,15,-111,使用物品,钻石斧,,,,类型：minecraft:netherite_axe
2023-07-10 00:05:14,主世界,zhuan jiao2490,152,15,-111,破坏方块,minecraft:scaffolding,152,13,-111,
2023-07-10 00:05:14,主世界,zhuan jiao2490,152,15,-111,捡起物品,Scaffolding,154,13,-111,1个
2023-07-10 00:05:14,主世界,zhuan jiao2490,152,15,-111,捡起物品,Scaffolding,153,15,-111,1个
2023-07-10 00:05:14,主世界,zhuan jiao2490,152,15,-111,捡起物品,Scaffolding,153,15,-111,1个
2023-07-10 00:05:26,主世界,zhuan jiao2490,179,15,-121,打开容器,minecraft:undyed_shulker_box,179,12,-122,
2023-07-10 00:05:26,主世界,zhuan jiao2490,179,15,-121,方块接受玩家互动,minecraft:undyed_shulker_box,179,12,-122,
2023-07-10 00:05:27,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第0号槽 放入12个 Nether Brick Stairs
2023-07-10 00:05:27,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第2号槽 放入2个 Nether Brick Slab
2023-07-10 00:05:28,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第10号槽 放入6个 Nether Brick Fence
2023-07-10 00:05:28,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第12号槽 放入2个 Nether Brick Wall
2023-07-10 00:05:29,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第15号槽 放入16个 Polished Andesite
2023-07-10 00:05:31,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第16号槽 放入40个 Smooth Stone Slab
2023-07-10 00:05:33,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第17号槽 放入34个 Blue Stained Glass
2023-07-10 00:05:34,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第18号槽 放入7个 Obsidian
2023-07-10 00:05:34,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第19号槽 放入3个 Spruce Trapdoor
2023-07-10 00:05:36,主世界,zhuan jiao2490,179,15,-121,容器 放入物品,minecraft:undyed_shulker_box,179,12,-122,从第20号槽 放入44个 Lantern
2023-07-10 00:05:41,主世界,zhuan jiao2490,179,15,-121,关闭容器,minecraft:undyed_shulker_box,179,12,-122,
2023-07-10 00:05:42,主世界,zhuan jiao2490,177,15,-122,打开容器,minecraft:undyed_shulker_box,176,12,-122,
2023-07-10 00:05:42,主世界,zhuan jiao2490,177,15,-122,方块接受玩家互动,minecraft:undyed_shulker_box,176,12,-122,
2023-07-10 00:05:44,主世界,zhuan jiao2490,176,15,-122,容器 放入物品,minecraft:undyed_shulker_box,176,12,-122,从第1号槽 放入34个 Oak Log
2023-07-10 00:05:44,主世界,zhuan jiao2490,176,15,-122,容器 取出物品,minecraft:undyed_shulker_box,176,12,-122,从第1号槽 取出34个 Oak Log
2023-07-10 00:05:45,主世界,zhuan jiao2490,176,15,-121,关闭容器,minecraft:undyed_shulker_box,176,12,-122,
2023-07-10 00:05:53,主世界,zhuan jiao2490,174,15,-114,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:05:53,主世界,zhuan jiao2490,174,15,-114,破坏方块,minecraft:coal_ore,173,12,-115,
2023-07-10 00:05:54,主世界,zhuan jiao2490,174,14,-114,捡起物品,Coal Ore,173,13,-114,1个
2023-07-10 00:06:07,主世界,zhuan jiao2490,174,15,-114,放置方块,minecraft:stone,173,11,-115,
2023-07-10 00:06:07,主世界,zhuan jiao2490,174,16,-114,放置方块,minecraft:oak_log,173,12,-115,
2023-07-10 00:06:08,主世界,zhuan jiao2490,174,17,-114,放置方块,minecraft:oak_log,173,13,-115,
2023-07-10 00:06:08,主世界,zhuan jiao2490,174,18,-114,放置方块,minecraft:oak_log,173,14,-115,
2023-07-10 00:06:09,主世界,zhuan jiao2490,174,18,-114,使用物品,Oak Log,,,,类型：minecraft:oak_log
2023-07-10 00:06:09,主世界,zhuan jiao2490,174,18,-114,破坏方块,minecraft:torch,173,16,-115,
2023-07-10 00:06:10,主世界,zhuan jiao2490,174,18,-114,捡起物品,Torch,174,16,-114,1个
2023-07-10 00:06:10,主世界,zhuan jiao2490,174,19,-114,放置方块,minecraft:oak_log,173,15,-115,
2023-07-10 00:06:10,主世界,zhuan jiao2490,174,20,-114,放置方块,minecraft:oak_log,173,16,-115,
2023-07-10 00:06:11,主世界,zhuan jiao2490,174,20,-114,放置方块,minecraft:oak_log,173,17,-115,
2023-07-10 00:06:12,主世界,zhuan jiao2490,174,20,-114,放置方块,minecraft:oak_log,173,17,-115,
2023-07-10 00:06:12,主世界,zhuan jiao2490,174,20,-114,放置方块,minecraft:oak_log,173,18,-115,
2023-07-10 00:06:14,主世界,zhuan jiao2490,174,20,-115,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:06:14,主世界,zhuan jiao2490,174,20,-115,破坏方块,minecraft:stone,174,19,-116,
2023-07-10 00:06:14,主世界,zhuan jiao2490,174,20,-115,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:06:14,主世界,zhuan jiao2490,174,20,-115,破坏方块,minecraft:stone,174,18,-116,
2023-07-10 00:06:14,主世界,zhuan jiao2490,174,20,-115,捡起物品,Stone,174,19,-115,1个
2023-07-10 00:06:15,主世界,zhuan jiao2490,175,20,-115,捡起物品,Stone,176,18,-116,1个
2023-07-10 00:06:15,主世界,zhuan jiao2490,175,20,-115,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-10 00:06:15,主世界,zhuan jiao2490,175,20,-115,破坏方块,minecraft:stone,174,17,-116,
2023-07-10 00:06:15,主世界,zhuan jiao2490,175,19,-115,破坏方块,minecraft:stone,174,16,-116,
2023-07-10 00:06:16,主世界,zhuan jiao2490,175,18,-115,捡起物品,Stone,175,18,-116,1个
2023-07-10 00:06:16,主世界,zhuan jiao2490,175,18,-115,破坏方块,minecraft:stone,174,15,-116,
2023-07-10 00:06:16,主世界,zhuan jiao2490,175,17,-115,捡起物品,Stone,175,16,-116,1个
2023-07-10 00:06:16,主世界,zhuan jiao2490,175,17,-115,破坏方块,minecraft:coal_ore,174,14,-116,
2023-07-10 00:06:16,主世界,zhuan jiao2490,175,16,-115,捡起物品,Stone,175,16,-116,1个
2023-07-10 00:06:17,主世界,zhuan jiao2490,175,16,-115,破坏方块,minecraft:coal_ore,174,13,-116,
2023-07-10 00:06:17,主世界,zhuan jiao2490,175,15,-115,捡起物品,Coal Ore,174,14,-116,1个
2023-07-10 00:06:17,主世界,zhuan jiao2490,175,15,-115,破坏方块,minecraft:stone,174,12,-116,
2023-07-10 00:06:17,主世界,zhuan jiao2490,175,14,-115,捡起物品,Coal Ore,173,13,-116,1个
2023-07-10 00:06:18,主世界,zhuan jiao2490,175,14,-115,捡起物品,Stone,175,13,-115,1个
2023-07-10 00:06:19,主世界,zhuan jiao2490,175,15,-115,放置方块,minecraft:stone,174,11,-116,
2023-07-10 00:06:23,主世界,zhuan jiao2490,175,16,-115,放置方块,minecraft:oak_log,174,12,-116,
