时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:35:52,主世界,Snowball,,,,弹射物击中,LLqian,3970,65,414,
2023-07-08 03:36:47,主世界,LLqian,3937,65,415,放置方块,minecraft:stonebrick,3934,64,414,
2023-07-08 03:36:57,主世界,LLqian,3936,65,415,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:36:57,主世界,LLqian,3936,65,415,放置方块,minecraft:stonebrick,3934,64,414,
2023-07-08 03:36:57,主世界,LLqian,3936,65,415,破坏方块,minecraft:stonebrick,3934,64,414,
2023-07-08 03:37:19,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:19,主世界,LLqian,3939,66,416,破坏方块,minecraft:stonebrick,3938,65,414,
2023-07-08 03:37:21,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:22,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:22,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:22,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:22,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:22,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:23,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:23,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:23,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:23,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:24,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:24,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:24,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-08 03:37:25,主世界,LLqian,3939,66,416,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
